,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration,TradingDays,TradeNumber,CumulativePnL,PeakPnL,Drawdown,ExitReason,ProfitTargetPrice,StopLossPrice,DaysHeld,CurrentProfitPct,ATRValue,ExitType,StrategyAnnualReturn,StrategyAnnualVol,StrategySharpe,TradeReturn,TradeSharpe
13,-34,108,111,285.73737756347657,254.44000244140625,1064.110754150391,0.10953196039295776,2020-06-08,2020-06-11,3 days,3,14,-1676.30848302734,543.4455245556655,2219.7540075830057,Profit Target,278.15999999999997,324.2607149396624,2.0,7.658326985817515,11.50357164655413,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.010079402770996095,-8.237953527627706
14,-39,113,116,247.3155763330078,261.0899963378906,-537.2023801904297,-0.05569572369487852,2020-06-15,2020-06-18,3 days,3,15,-2213.51086321777,543.4455245556655,2756.9563877734354,Time Exit,248.44798828125,302.59141322544644,2.0,-1.3176212608005464,14.597141810825892,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0021215950012207032,-7.16988661314456
15,-36,123,126,267.1917379980469,279.1499938964844,-430.49721234374897,-0.04475533558049194,2020-06-29,2020-07-02,3 days,3,16,-2644.008075561519,543.4455245556655,3187.4536001171846,Time Exit,255.82081054687498,306.7571520124163,2.0,-2.761927742467748,13.425713675362724,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.018529200439453122,16.800866477471647
16,-34,127,130,284.22400899902345,278.6700134277344,188.83584942382868,0.01954090926677543,2020-07-06,2020-07-09,3 days,3,17,-2455.1722261376904,543.4455245556655,2998.617750693356,Time Exit,271.14240234375,312.9692916870117,2.0,1.4339285363123953,10.176429748535156,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.008398597412109375,-14.468013865528663
17,-34,133,136,283.6531656689453,312.8299865722656,-992.0119107128913,-0.10286090350697141,2020-07-14,2020-07-17,3 days,3,18,-3447.1841368505816,543.4455245556655,3990.629661406247,Time Exit,287.6351953125,332.9349888392857,2.0,-3.1306338147238097,11.104997907366071,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0010438024902343752,1.7790829316364651
18,-32,149,152,298.25667599609375,305.3699951171875,-227.62621187500008,-0.023849655996256436,2020-08-05,2020-08-10,5 days,3,19,-3674.8103487255817,543.4455245556655,4218.255873281247,Time Exit,286.56960937499997,332.6821398053851,2.0,-2.4454750441033224,11.390710013253349,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.00042559570312500003,0.5353833292720535
19,-31,165,168,307.9300979980469,297.1000061035156,335.73284873046964,0.035170618153084754,2020-08-27,2020-09-01,5 days,3,20,-3339.077499995112,543.4455245556655,3882.5230245507773,Time Exit,293.4144140625,330.08787754603793,2.0,2.833399832175295,8.149287632533483,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0007223052978515626,-3.2223783716932437
20,-31,169,172,308.2414930029297,299.989990234375,255.79658582519573,0.02676960420924346,2020-09-02,2020-09-08,6 days,3,21,-3083.2809141699163,543.4455245556655,3626.726438725582,Profit Target,311.45279296875,351.7450060163226,2.0,4.756031508838086,9.105004446847099,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0016708950805664063,-4.79279676620993
21,-30,173,176,320.71728,319.489990234375,36.8186929687505,0.0038267029628868965,2020-09-09,2020-09-14,5 days,3,22,-3046.462221201166,543.4455245556655,3589.9077457568314,Time Exit,310.963212890625,359.48073032924106,2.0,1.9325788793910355,11.853572300502233,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.004603493957519532,84.86552005844435
22,-29,177,180,329.70567100097657,329.6000061035156,3.064282026367266,0.0003204824992549815,2020-09-15,2020-09-18,3 days,3,23,-3043.3979391747985,543.4455245556655,3586.843463730464,Time Exit,321.830390625,375.58142743791853,2.0,2.150695521151111,13.447145734514509,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0032994015502929687,-23.130464763873
23,-30,185,188,320.01150200195315,322.55999755859375,-76.45486669921809,-0.007963762366969718,2020-09-25,2020-09-30,5 days,3,24,-3119.8528058740167,543.4455245556655,3663.298330429682,Time Exit,305.21279296874997,363.4142739432199,2.0,-0.7045641504598322,15.161427089146205,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.00282000732421875,-4.3122448527871695
24,-29,189,192,332.9727346191406,322.19000244140625,312.69923315429685,0.03238322858497056,2020-10-01,2020-10-06,5 days,3,25,-2807.1535727197197,543.4455245556655,3350.5990972753852,Time Exit,304.9055859375,360.8892778669085,2.0,-0.5982256546372,14.426430838448661,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.00332309326171875,-4.858417259288501
25,-22,204,207,423.4713673095703,455.3500061035156,-701.3300534667966,-0.07527932525043912,2020-10-22,2020-10-27,5 days,3,26,-3508.483626186516,543.4455245556655,4051.9291507421817,Time Exit,435.100810546875,507.6478707449777,2.0,-0.28241703953171954,18.139286586216517,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.00033659973144531256,1.664498866386702
26,-21,211,214,453.12474200195317,486.4700012207031,-700.2504435937492,-0.07358957948627354,2020-11-02,2020-11-05,3 days,3,27,-4208.734069780266,543.4455245556655,4752.179594335931,Time Exit,440.10240234375,532.2957175118582,2.0,-5.457636523957071,24.61857169015067,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.00019320281982421867,-0.9753970659419011
27,-20,226,229,458.08599833496095,470.9200134277344,-256.68030185546854,-0.02801660635649683,2020-11-23,2020-11-27,4 days,3,28,-4465.414371635734,543.4455245556655,5008.8598961913995,Time Exit,457.516787109375,527.8500017438616,2.0,0.6064006488491426,17.09000505719866,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.006694000244140625,-17.3960323570215
28,-19,231,234,493.53096000000005,511.9599914550781,-350.1515976464834,-0.03734118616404136,2020-12-01,2020-12-04,3 days,3,29,-4815.565969282217,543.4455245556655,5359.011493837883,Time Exit,480.096005859375,545.2693001883371,2.0,-2.1795628401228586,15.056431361607142,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0046036962890625005,16.526350749980605
29,-17,253,256,548.5107653808594,547.780029296875,12.422513427735225,0.001332218308380928,2021-01-04,2021-01-07,3 days,3,30,-4803.143455854482,543.4455245556655,5346.588980410148,Time Exit,505.40162109375,571.9571533203125,2.0,-2.6459735011948844,15.16571044921875,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0013446954345703124,-4.636748877008606
30,-16,257,260,560.8816040039062,551.260009765625,153.94550781249927,0.017154412213908454,2021-01-08,2021-01-13,5 days,3,31,-4649.197948041983,543.4455245556655,5192.643472597649,Time Exit,547.708828125,619.7171412876673,2.0,3.093618829461879,16.395703996930802,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.002306005859375,-12.132403713405754
31,-18,271,274,528.9655640039063,557.489990234375,-513.4396721484375,-0.053924920961883505,2021-01-29,2021-02-03,5 days,3,32,-5162.63762019042,543.4455245556655,5706.083144746086,Time Exit,504.3648046875,589.2971605573382,2.0,-6.1650642101733935,21.305718558175222,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0009863964843749998,2.0432014188224144
32,-15,275,278,606.285,601.3900146484375,73.42478027343702,0.008073736529128128,2021-02-04,2021-02-09,5 days,3,33,-5089.212839916983,543.4455245556655,5632.658364472649,Time Exit,590.55357421875,698.017846243722,2.0,2.067750058265975,27.619291033063615,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0006272955322265625,-1.7586608520983968
33,-18,298,301,526.3851224365235,551.0900268554688,-444.6882795410147,-0.04693313577061531,2021-03-10,2021-03-15,5 days,3,34,-5533.901119457998,543.4455245556655,6077.3466440136635,Time Exit,491.318408203125,591.5214407784598,2.0,-4.816427340300597,26.577144077845983,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.003598209228515625,7.594734176479473
34,-16,302,305,565.2771531982422,520.969970703125,708.9149199218755,0.07838134310653577,2021-03-16,2021-03-19,3 days,3,35,-4824.9861995361225,543.4455245556655,5368.431724091788,Profit Target,520.83837890625,626.3535570417132,2.0,5.1940859322925315,27.937859671456472,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0022233984374999995,3.9985089883085325
35,-17,306,309,533.8645159960938,502.05999755859375,540.6768134375011,0.059574138165295776,2021-03-22,2021-03-25,3 days,3,36,-4284.309386098621,543.4455245556655,4827.7549106542865,Profit Target,509.3759765625,611.2892652239118,2.0,4.6042147158460205,26.896429879324778,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.007912195434570312,11.349899284063273
36,-18,310,313,525.3639803369141,532.0,-119.44835393554627,-0.012631280238950326,2021-03-26,2021-03-31,5 days,3,37,-4403.757740034167,543.4455245556655,4947.2032645898325,Time Exit,507.20642578125,593.9007437569754,2.0,0.7589827690117386,21.853572300502233,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0017189007568359374,1.3851176009708517
37,-17,314,317,545.1475102539063,556.010009765625,-184.66249169921855,-0.019925798627713487,2021-04-01,2021-04-07,6 days,3,38,-4588.420231733386,543.4455245556655,5131.865756289051,Time Exit,523.24798828125,604.8528420584543,2.0,-1.6127032858202357,19.93428475516183,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.005549594726562501,-5.40736353035754
38,-16,318,321,574.8416406738281,602.489990234375,-442.37359296875,-0.04809733255951598,2021-04-08,2021-04-13,5 days,3,39,-5030.793824702136,543.4455245556655,5574.239349257801,Time Exit,552.72,628.4599892752511,2.0,-4.404686991152844,17.569996425083705,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0019357000732421873,2.8392817837085484
39,-15,328,331,620.2769794921875,620.4099731445312,-1.9949047851565638,-0.00021441010506739744,2021-04-22,2021-04-27,5 days,3,40,-5032.788729487293,543.4455245556655,5576.234254042958,Time Exit,590.69759765625,664.2228698730469,2.0,-0.31366184255724916,16.304290771484375,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0018464996337890626,-20.13066701582668
40,-14,333,336,645.3371493359375,594.1799926757812,716.2001932421877,0.07927198474905373,2021-04-29,2021-05-04,5 days,3,41,-4316.5885362451045,543.4455245556655,4860.03406080077,Time Exit,580.1664257812499,657.25146484375,2.0,0.7561980211699089,17.63714599609375,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0027832006835937497,-8.067676042673954
41,-16,339,341,590.83596,539.9099731445312,814.8157896875,0.08619310655273715,2021-05-07,2021-05-11,4 days,2,42,-3501.7727465576045,543.4455245556655,4045.21827111327,Profit Target,574.4064257812499,662.3364606584821,1.0,7.326942020888478,21.332144601004465,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.00162080078125,14.039005168404607
42,-16,344,347,569.4444440039063,557.4199829101562,192.3913775000001,0.021116126815116543,2021-05-14,2021-05-19,5 days,3,43,-3309.3813690576044,543.4455245556655,3852.82689361327,Time Exit,546.2783789062499,644.2135489327567,2.0,-0.08084176690906326,25.057856968470983,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0010816015625,4.957357094588452
43,-16,349,352,593.1608906640624,593.0,2.5742506249989674,0.0002712428728777194,2021-05-21,2021-05-26,5 days,3,44,-3306.8071184326054,543.4455245556655,3850.252642988271,Time Exit,568.0799999999999,661.519304547991,2.0,-0.5407709686575835,23.256434849330358,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0042048046875,10.06396487234076
44,-15,363,366,610.7660102539063,599.2000122070312,173.48997070312578,0.018936872472760657,2021-06-11,2021-06-16,5 days,3,45,-3133.3171477294795,543.4455245556655,3676.762672285145,Time Exit,587.07837890625,658.6185520717075,2.0,1.87886166844537,15.692858014787946,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0010574981689453122,-3.041068795090797
45,-15,382,385,635.4353519921875,647.5,-180.9697201171872,-0.01898642870590672,2021-07-09,2021-07-14,5 days,3,46,-3314.2868678466666,543.4455245556655,3857.732392402332,Time Exit,602.10240234375,678.8028433663504,2.0,-2.4251059349558446,17.204280308314733,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.001292999267578125,3.655499833066786
46,-15,390,393,618.1436326660157,636.010009765625,-267.9956564941392,-0.028903277742347244,2021-07-21,2021-07-26,5 days,3,47,-3582.282524340806,543.4455245556655,4125.728048896472,Time Exit,594.8640234375,681.5507245744977,2.0,-3.0065366172508305,20.63356672014509,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.001705499267578125,-9.972031627285675
47,-14,396,399,649.2293493359375,700.4199829101562,-716.6688700390623,-0.07884830472710291,2021-07-29,2021-08-03,5 days,3,48,-4298.951394379868,543.4455245556655,4842.396918935534,Time Exit,649.90078125,743.412841796875,2.0,-3.400398858960442,22.144287109375,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.003585406494140625,-12.772900970976398
48,-13,414,417,707.4151420019532,699.3200073242188,105.23675081054785,0.01144325898202514,2021-08-24,2021-08-27,3 days,3,49,-4193.71464356932,543.4455245556655,4737.160168124986,Time Exit,684.32642578125,763.4607500348773,2.0,2.283826480492494,16.87357439313616,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0009971057128906249,4.49053253218547
49,-15,459,462,612.1755926660156,631.5,-289.8661100097655,-0.03156677196133684,2021-10-27,2021-11-01,5 days,3,50,-4483.5807535790855,543.4455245556655,5027.026278134751,Time Exit,580.2144140624999,664.0535975864955,2.0,-3.305809160393225,19.887860979352677,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0028200073242187497,5.879134181194689
50,-14,463,466,661.674,680.4000244140625,-262.1643417968753,-0.028300982680387277,2021-11-02,2021-11-05,3 days,3,51,-4745.745095375961,543.4455245556655,5289.190619931626,Time Exit,640.37759765625,735.4599870954241,2.0,-1.8289227733161464,22.799996512276785,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.005957798461914063,11.82675477093026
51,-13,467,470,705.0175493359375,696.989990234375,104.35826832031216,0.011386325218604387,2021-11-08,2021-11-11,3 days,3,52,-4641.386827055649,543.4455245556655,5184.832351611314,Time Exit,682.4351953125,779.8635471888952,2.0,2.99070292903842,22.997850690569198,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0013396008300781252,-4.237286052544042
52,-15,485,488,628.1012653808593,670.27001953125,-632.53131225586,-0.06713687183040618,2021-12-03,2021-12-08,5 days,3,53,-5273.918139311509,543.4455245556655,5817.363663867174,Time Exit,594.9599999999999,681.1128670828683,2.0,-7.578857717325535,20.454289027622767,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0004725036621093749,-1.8453515329396986
53,-15,498,501,621.9536121826172,667.469970703125,-682.7453778076165,-0.07318288314264709,2021-12-22,2021-12-28,6 days,3,54,-5956.663517119125,543.4455245556655,6500.10904167479,Time Exit,620.0544140625,727.6507655552455,2.0,-2.350244210547802,27.253583635602677,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.005494500732421874,-10.53290549893755
54,-18,517,519,508.1241126660156,453.739990234375,978.9142037695309,0.10702921013982014,2022-01-20,2022-01-24,4 days,2,55,-4977.749313349594,543.4455245556655,5521.194837905259,Profit Target,471.081591796875,570.3664093017578,1.0,5.691751372936553,26.552139282226562,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0006911938476562501,-2.88310207359093
55,-19,524,527,478.2615612182617,480.3599853515625,-39.87005853271512,-0.004387607751615175,2022-01-31,2022-02-03,3 days,3,56,-5017.619371882309,543.4455245556655,5561.064896437974,Time Exit,475.161591796875,580.7471269880023,2.0,-2.153710167719053,28.595711844308035,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.0014288037109375,2.285553987696411
56,-18,530,533,508.43547599609377,528.3800048828125,-359.0015199609371,-0.039227256610378625,2022-02-08,2022-02-11,3 days,3,57,-5376.620891843246,543.4455245556655,5920.066416398911,Time Exit,494.87039062499997,600.8914337158203,2.0,-3.272613520490924,28.467147827148438,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.004820399780273437,6.895824295835153
57,-18,536,538,525.1176429443359,504.0299987792969,379.5775949707024,0.04015794260272909,2022-02-16,2022-02-18,2 days,2,58,-4997.043296872544,543.4455245556655,5540.488821428209,Profit Target,505.3248046875,602.8328683035714,1.0,4.677228407007714,25.484287806919642,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0011880010986328126,-6.481690998376611
58,-18,542,545,505.19757147216797,505.1700134277344,0.496044799804622,5.454904375978842e-05,2022-02-25,2022-03-02,5 days,3,59,-4996.547252072739,543.4455245556655,5539.9927766284045,Time Exit,492.05759765625,584.2857055664062,2.0,2.2611979852301496,23.9085693359375,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.002192398681640625,-3.8043718319856716
59,-22,551,553,430.7471893359375,403.2099914550781,605.8183533789061,0.06392890902738602,2022-03-10,2022-03-14,4 days,2,60,-4390.728898693833,543.4455245556655,4934.174423249498,Profit Target,412.886396484375,503.3821323939732,1.0,6.8404248321653816,24.430712018694198,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.006100602416992187,10.944489290687953
60,-23,555,558,401.5353163452148,436.42999267578125,-802.5775556030278,-0.08690313133145722,2022-03-16,2022-03-21,5 days,3,61,-5193.3064542968605,543.4455245556655,5736.751978852526,Time Exit,403.82399414062496,496.54784502301897,2.0,-5.282301567362231,25.299283708844865,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.006623997192382813,-8.790316009205348
61,-20,559,561,459.66362533203124,438.8500061035156,416.2723845703124,0.045280109370153476,2022-03-22,2022-03-24,2 days,2,62,-4777.034069726548,543.4455245556655,5320.479594282214,Profit Target,438.74879882812496,536.2085636683873,1.0,4.369516503083375,26.392854963030135,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.007116695556640625,27.161571624384685
62,-21,564,567,446.7622873339844,439.4200134277344,154.18775203125,0.01643440844137578,2022-03-29,2022-04-01,3 days,3,63,-4622.846317695298,543.4455245556655,5166.291842250964,Time Exit,434.82240234374996,522.71142578125,2.0,3.7400102331649676,23.25714111328125,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.003011399230957031,2.3989516395895265
63,-22,578,581,425.36038200195316,380.57000732421875,985.3882429101569,0.105299827094684,2022-04-19,2022-04-22,3 days,3,64,-3637.4580747851414,543.4455245556655,4180.903599340807,Profit Target,407.558408203125,471.84786333356584,2.0,9.636312912492102,15.769284929547991,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.00044000000000000007,-0.6076967962491405
64,-31,588,591,303.4119490356445,285.8500061035156,544.4202308959955,0.05788151385582285,2022-05-03,2022-05-06,3 days,3,65,-3093.0378438891457,543.4455245556655,3636.4833684448113,Profit Target,288.979189453125,375.3964168003627,2.0,5.747122591311705,24.792142595563615,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,-4.0301513671874966e-05,-0.06730345538729447
65,-36,596,599,265.82167599609375,276.5,-384.4196641406252,-0.040171005482875666,2022-05-13,2022-05-18,5 days,3,66,-3477.457508029771,543.4455245556655,4020.9030325854364,Time Exit,264.499189453125,351.0,2.0,-1.840159526126856,25.160003662109375,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,5.0405273437500076e-05,0.0855277990299064
66,-34,601,604,279.44,267.1499938964844,417.8602075195312,0.04398084062237195,2022-05-20,2022-05-25,5 days,3,67,-3059.5973005102396,543.4455245556655,3603.042825065905,Time Exit,264.038408203125,325.88358415876115,2.0,1.7670214216659486,16.947858537946427,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.007133203735351562,-7.130753346899288
67,-33,607,609,285.25153966308596,266.760009765625,610.2204866162118,0.06482534649699534,2022-05-31,2022-06-02,2 days,2,68,-2449.3768138940277,543.4455245556655,2992.8223384496932,Profit Target,266.5344140625,318.0457186017718,1.0,4.491427950864107,13.468567984444755,Profit Target,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.004240502014160156,11.807235720769425
68,-35,610,613,278.10268365478515,275.4200134277344,93.89345794677723,0.00964632988001235,2022-06-03,2022-06-08,5 days,3,69,-2355.4833559472504,543.4455245556655,2898.928880502916,Time Exit,262.656005859375,315.6471296037946,2.0,0.03289339761804508,14.015707833426339,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.008499603576660155,-13.14699402421513
69,-40,621,624,240.65771939086915,253.0800018310547,-496.8912976074216,-0.05161805102960204,2022-06-21,2022-06-24,3 days,3,70,-2852.374653554672,543.4455245556655,3395.8201781103376,Time Exit,221.09759765625,269.3335494995117,2.0,-9.035646641131775,13.007850646972656,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.00011999511718749876,-0.0847799500011146
70,-39,630,633,245.64452449951173,254.27000427246094,-336.393711145019,-0.03511366593871035,2022-07-05,2022-07-08,3 days,3,71,-3188.768364699691,543.4455245556655,3732.2138892553567,Time Exit,243.94560058593748,290.8771503993443,2.0,-2.1762284147822966,12.255716596330915,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.00517919952392578,6.556108593865492
71,-37,639,642,257.2644387817383,275.4700012207031,-673.6058102416982,-0.0707659501063429,2022-07-18,2022-07-21,3 days,3,72,-3862.3741749413894,543.4455245556655,4405.819699497055,Time Exit,243.9168017578125,288.8478687831334,2.0,-8.032898400595698,11.589288984026227,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,0.006142002258300782,13.369614432411055
72,-36,646,649,261.62850200195317,278.3299865722656,-601.2534445312485,-0.06383664028389302,2022-07-27,2022-08-01,5 days,3,73,-4463.627619472638,543.4455245556655,5007.073144028303,Time Exit,252.1055859375,302.9042761666434,2.0,-6.991362436032894,13.431430271693639,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,2.159912109375023e-05,0.026057098130168183
73,-32,652,655,291.8942530029297,288.3500061035156,113.41590078125046,0.012142229122196868,2022-08-04,2022-08-09,5 days,3,74,-4350.211718691387,543.4455245556655,4893.657243247053,Time Exit,281.980810546875,335.4985852922712,2.0,0.2281051995621793,13.922858101981026,Time Exit,0.011237010192871093,0.03555131993660153,0.31607856509716065,-0.0064416015625000005,-11.968677393442658
